application_date,gender,purpose_of_loan,employment_status,loan_type,property_ownership_status,monthly_income,debt_to_income_ratio,cibil_score,interest_rate_offered,loan_amount_requested,number_of_dependents,loan_tenure_months,applicant_age,existing_emis_monthly
2026-12-23,Female,Debt Consolidation,Salaried,Business Loan,Jointly Owned,44445.94777783787,3.8404448469961157,597,15.024715624995729,122531.20228465433,1,60,41,8031.199811532684
2026-12-27,Male,Vehicle Purchase,Salaried,Car Loan,Owned,26449.93263983169,6.510478748548186,549,12.7079453807407,102777.17431357039,2,36,47,0.0
2026-12-15,Male,Business Expansion,Business Owner,Education Loan,Jointly Owned,59235.33784913062,25.476404232224557,480,14.545818698024643,250134.52172933758,3,12,47,0.0
2026-12-23,Male,Medical Emergency,Salaried,Home Loan,Rented,42014.50129969,3.40886490587579,520,10.959432036837764,159459.53807411878,2,120,40,2229.0855578220617
2026-12-14,Male,Vehicle Purchase,Retired,Education Loan,Rented,21281.439108301533,12.052645440026662,560,14.438206127725579,224320.0405682337,3,48,49,8943.826776690476
2026-12-23,Male,Medical Emergency,Retired,Personal Loan,Jointly Owned,42286.35148325628,0.0,594,12.185799906598245,100000.0,0,120,62,0.0
2026-12-11,Male,Business Expansion,Student,Home Loan,Jointly Owned,29431.218851657333,10.499626758613966,592,15.633448970012921,145575.95239450427,4,48,29,5366.587382049161
2026-12-05,Male,Business Expansion,Student,Education Loan,Owned,13747.550077475324,0.0,654,12.93587102824078,100000.0,0,24,33,4532.640062371692
2026-12-26,Male,Debt Consolidation,Retired,Personal Loan,Owned,52636.659888459835,7.708130970859051,746,13.04834154563,100000.0,3,12,43,5624.337868947235
2026-12-22,Male,Debt Consolidation,Salaried,Business Loan,Jointly Owned,10707.535777892197,1.441577984896501,600,11.665959032424396,170037.47531912025,0,12,42,0.0
2026-12-20,Male,Debt Consolidation,Business Owner,Education Loan,Jointly Owned,49873.1518969753,17.592858093550227,577,16.31280787324916,154742.143756707,1,12,47,7271.688160338334
2026-12-23,Male,Medical Emergency,Unemployed,Business Loan,Jointly Owned,29320.098607922682,10.05264862275826,727,14.227972630333607,190833.56960911636,3,48,35,8280.593347422937
2026-12-22,Male,Business Expansion,Student,Car Loan,Jointly Owned,58343.95945034594,17.98961796430985,630,17.583029596158024,273803.33982685435,0,24,42,13209.160704988939
2026-12-19,Female,Medical Emergency,Retired,Home Loan,Owned,39713.88949375408,38.40227339799911,624,14.074680020497844,100000.0,2,360,40,0.0
2026-12-04,Male,Medical Emergency,Business Owner,Business Loan,Rented,40493.883766546984,9.342164252336861,699,9.901690018859933,127118.90286356719,2,36,45,0.0
2026-12-10,Female,Debt Consolidation,Self-Employed,Car Loan,Jointly Owned,34423.02049077537,11.328789028758209,560,15.682537946915197,178636.21799927182,3,120,25,0.0
2026-12-03,Male,Vehicle Purchase,Salaried,Personal Loan,Rented,25869.177559360833,19.51109948892536,585,16.293940400543704,109780.12933067382,2,36,40,876.8168193959982
2026-12-17,Female,Education,Student,Car Loan,Jointly Owned,44038.18442445402,33.57134230479743,622,12.71538709751382,164676.33980724448,0,36,40,4901.833961149022
2026-12-24,Male,Business Expansion,Unemployed,Education Loan,Owned,30082.1421658564,12.175720664649033,757,10.685019574876774,125435.76407487175,2,12,33,6253.527669220568
2026-12-13,Male,Business Expansion,Student,Business Loan,Owned,27087.67453602125,0.0,473,18.166026118629652,129507.8484225868,1,60,40,0.0
2026-12-27,Male,Business Expansion,Student,Education Loan,Jointly Owned,28292.09369659912,0.0,640,14.017333780219596,100000.0,1,36,39,1362.1246193188144
2026-12-07,Male,Wedding,Self-Employed,Car Loan,Jointly Owned,32157.87801899509,0.0,564,16.143186911354594,168487.5685406145,0,120,32,5156.996279613252
2026-12-27,Female,Wedding,Student,Home Loan,Jointly Owned,47754.283862805874,22.844369307140056,501,11.97326096766337,164498.7488360053,1,48,46,3829.864043521697
2026-12-07,Male,Wedding,Business Owner,Home Loan,Rented,23093.793506662332,0.0,576,14.2535037014906,137602.12100795482,0,48,33,3419.3933621491824
2026-12-31,Male,Medical Emergency,Student,Car Loan,Owned,18582.910921341216,1.3745792461428046,629,13.220936900643109,182028.6476429031,0,60,21,5808.014863431994
2026-12-15,Male,Medical Emergency,Self-Employed,Car Loan,Owned,38202.91514490407,0.0,632,13.081452701922128,126035.28609513523,3,36,31,1135.5931754032122
2026-12-30,Male,Home Renovation,Self-Employed,Personal Loan,Rented,33168.532166575445,19.60249029753637,579,14.208139093359613,273902.41442370834,3,360,47,4865.902681204221
2026-12-02,Female,Medical Emergency,Retired,Car Loan,Rented,33735.84012954332,14.392624770074946,674,7.045321873286157,200272.85184032065,0,24,40,6439.713551651219
2026-12-20,Male,Medical Emergency,Retired,Personal Loan,Jointly Owned,48523.94413741844,0.0,490,15.63480753674138,194135.08959988356,4,12,38,2887.448234214747
2026-12-28,Male,Vehicle Purchase,Salaried,Education Loan,Rented,28264.91607862014,11.590159078902943,588,15.675056881395687,100000.0,1,60,43,2057.0888842284016
2026-12-15,Male,Business Expansion,Unemployed,Education Loan,Jointly Owned,42030.24196902771,0.0,694,12.105678825418355,146242.25251652248,4,120,21,2362.8805200283277
2026-12-13,Female,Debt Consolidation,Self-Employed,Personal Loan,Jointly Owned,56461.50036586786,23.661985248766573,678,14.674100599254498,115008.47514546313,4,24,30,6523.458697514777
2026-12-21,Female,Education,Business Owner,Education Loan,Owned,36149.877157523304,19.511287224381196,801,17.13262424683472,128595.55807136733,0,60,53,5025.0943309144195
2026-12-12,Male,Home Renovation,Self-Employed,Car Loan,Rented,35173.47640084609,23.056350393873586,689,12.342775272037452,163523.38326044296,0,120,37,3748.908095588293
2026-12-23,Male,Vehicle Purchase,Self-Employed,Car Loan,Jointly Owned,14886.89066392199,12.699401461859917,521,13.888999720668155,137469.20365725964,4,120,41,2158.7544578615043
2026-12-21,Male,Business Expansion,Student,Home Loan,Jointly Owned,51956.865901745405,10.966932166403758,709,12.073203271983976,139046.23886717143,1,360,32,7848.698935793991
2026-12-16,Male,Debt Consolidation,Salaried,Business Loan,Owned,24228.22738245719,25.68313585479146,593,9.665164057346004,210106.27246872173,2,120,47,1646.0399365970788
2026-12-07,Male,Vehicle Purchase,Student,Car Loan,Jointly Owned,42423.96996636357,8.412390979175976,751,12.71570355603402,112338.86404489263,4,12,52,7603.597236527617
2026-12-28,Male,Debt Consolidation,Retired,Personal Loan,Jointly Owned,51109.691363437494,18.146736079225146,731,12.14501823710224,149691.70200857308,2,60,39,7381.370226039333
2026-12-08,Female,Medical Emergency,Retired,Education Loan,Jointly Owned,57086.880907925006,17.747518409235372,514,14.701269416009419,110871.88013024026,0,120,21,5722.893999656051
2026-12-04,Male,Medical Emergency,Salaried,Business Loan,Jointly Owned,10000.0,15.192672112216718,651,16.564965336913254,111313.01063562068,3,360,37,6572.0017140032405
2026-12-25,Male,Vehicle Purchase,Retired,Car Loan,Jointly Owned,32375.778892895105,3.4510984817052925,609,14.267731970994582,138671.52430081723,1,360,51,5472.115637553625
2026-12-02,Male,Education,Self-Employed,Education Loan,Rented,55686.101404590576,0.0,604,12.756581333450862,209490.79490966222,0,120,24,3882.7014779927645
2026-12-22,Male,Education,Retired,Personal Loan,Jointly Owned,40740.85344436049,46.44286816893447,771,11.976676320395633,100000.0,4,36,22,4153.472605168397
2026-12-17,Male,Business Expansion,Student,Personal Loan,Owned,27659.930227917404,19.49679736494496,639,16.291594823962885,140716.61176366487,4,12,43,7031.993643117986
2026-12-09,Male,Home Renovation,Salaried,Car Loan,Rented,27240.139822886085,10.54969541837681,705,16.152037864169902,147582.71104543685,4,12,31,674.0481427110135
2026-12-17,Male,Wedding,Salaried,Car Loan,Rented,28757.06509596115,11.986858641008727,681,12.681798462461238,100000.0,3,360,21,6466.16144188019
2026-12-09,Male,Debt Consolidation,Student,Personal Loan,Owned,56517.03613781033,0.0,613,14.201880015850435,112316.97133488393,3,48,32,7258.982432071867
2026-12-18,Male,Home Renovation,Self-Employed,Education Loan,Owned,10000.0,0.0,647,14.425840208649735,187805.26962883922,4,60,59,6086.372123751988
2026-12-14,Female,Vehicle Purchase,Retired,Home Loan,Rented,28680.67655369273,22.914152955688802,500,11.753376522623217,170208.2936846775,2,36,42,8154.75610651628
2026-12-28,Male,Business Expansion,Self-Employed,Personal Loan,Jointly Owned,39234.498533474914,28.815960824550178,592,13.24842510445347,169223.04632708835,1,60,49,4922.865435706338
2026-12-04,Male,Medical Emergency,Business Owner,Personal Loan,Owned,27557.41464179224,1.059168764996226,621,11.461116154942044,163537.86141417336,0,48,27,7979.683231582785
2026-12-03,Male,Education,Student,Personal Loan,Owned,55377.26806198538,23.712938633279542,619,17.377912937581463,253154.73187443565,1,120,40,7548.184833161836
2026-12-28,Male,Wedding,Salaried,Car Loan,Rented,23649.216193379645,28.228558843628225,616,10.994966553681522,158000.1605924757,4,360,35,1297.121070062933
2026-12-04,Female,Medical Emergency,Unemployed,Home Loan,Jointly Owned,41220.67589405323,16.160296195149286,577,11.983093361027557,100000.0,4,48,29,694.690528611216
2026-12-24,Female,Business Expansion,Student,Car Loan,Owned,30989.650143685983,0.0,612,15.054142707741367,100000.0,2,48,31,5065.250430451554
2026-12-24,Male,Education,Unemployed,Personal Loan,Jointly Owned,22766.037988469714,0.9014055691580953,511,13.540057821013871,139223.08229570035,1,36,44,7187.639660057537
2026-12-24,Male,Vehicle Purchase,Salaried,Education Loan,Rented,26013.249903325515,8.752281817458929,785,13.178082977808526,133464.80098453545,4,36,57,4843.732313918767
2026-12-08,Female,Medical Emergency,Unemployed,Car Loan,Owned,43474.83887348318,3.6166191565112076,525,16.570674633486615,123244.3255562944,4,48,47,6172.612717653723
2026-12-20,Female,Education,Self-Employed,Car Loan,Jointly Owned,36996.683989829944,27.226942516540408,601,14.394955423863223,187549.23363704217,1,48,23,6985.648334407335
2026-12-26,Female,Debt Consolidation,Business Owner,Car Loan,Rented,19257.712934646268,35.53603176389214,678,13.016749372322746,221783.2420495493,2,36,33,2087.560540830914
2026-12-22,Female,Education,Retired,Business Loan,Owned,59128.09191150249,28.57174641192751,733,12.438021567839453,141249.30150462934,3,120,21,4961.810349846315
2026-12-02,Male,Wedding,Business Owner,Personal Loan,Owned,38418.45679905324,36.280740251542944,735,11.557931215485047,100000.0,0,24,22,8288.254914711197
2026-12-23,Male,Vehicle Purchase,Student,Education Loan,Rented,13930.648349985684,2.8539145673070934,644,11.755498575892167,174660.4742361165,1,12,41,7716.427715259365
2026-12-15,Male,Education,Student,Business Loan,Jointly Owned,15782.03933318454,26.74045734810572,554,12.4787268456612,136096.62065239067,1,60,24,10533.373917626566
2026-12-08,Male,Home Renovation,Unemployed,Business Loan,Owned,24855.122279222975,25.008166563152418,739,12.417542024908625,140909.57750414917,0,12,44,6819.188611609674
2026-12-04,Male,Wedding,Student,Home Loan,Jointly Owned,63638.080272777435,12.223340620199984,619,11.644170346951762,130147.69062077426,2,60,41,3782.8973799113173
2026-12-30,Female,Medical Emergency,Unemployed,Personal Loan,Owned,28877.79983970442,34.73228939977891,520,15.525418434455222,123371.5961898808,0,60,33,3936.5243371631236
2026-12-05,Male,Home Renovation,Retired,Car Loan,Rented,32725.52730946883,0.0,627,15.604438629983134,100000.0,3,60,26,8400.409927583314
2026-12-19,Male,Wedding,Unemployed,Personal Loan,Rented,29159.441350715817,0.0,603,11.236973074108587,140585.67000113003,0,360,47,6730.15168562123
2026-12-30,Female,Business Expansion,Retired,Business Loan,Owned,14279.86054738026,0.0,565,16.162807939753908,135655.99187438827,2,36,30,6849.990071754137
2026-12-14,Male,Debt Consolidation,Unemployed,Business Loan,Jointly Owned,12112.979012049742,8.205607435576168,644,11.984551610920665,111355.104831796,1,60,43,3547.430187350664
2026-12-25,Female,Wedding,Retired,Education Loan,Owned,17374.46154421191,23.80063351288711,461,9.612492764309238,100000.0,1,60,25,8423.33342814207
2026-12-13,Male,Business Expansion,Self-Employed,Personal Loan,Jointly Owned,35248.96219631857,3.4712818540583914,508,10.867249317827401,186777.79599031372,3,120,35,5713.30872792514
2026-12-08,Male,Debt Consolidation,Retired,Home Loan,Owned,27121.59877355379,3.6217593252296645,635,15.892299792015288,100000.0,1,120,61,2769.6915949448685
2026-12-20,Female,Debt Consolidation,Salaried,Business Loan,Rented,29030.974817976206,8.611229995557139,579,16.477214457237526,151587.1870510741,1,60,29,4496.450980407095
2026-12-18,Female,Home Renovation,Business Owner,Car Loan,Jointly Owned,43008.8642638427,0.0,618,12.25347125865754,173265.55216972076,0,120,28,11390.071213771622
2026-12-13,Female,Education,Business Owner,Personal Loan,Jointly Owned,49872.40997169855,11.613270354983019,761,15.094738757250482,100000.0,3,24,21,4996.042855479924
2026-12-28,Male,Home Renovation,Salaried,Education Loan,Rented,16067.879698697896,49.5203238316185,637,12.926718970652686,122289.18440161626,1,60,44,5705.249470552657
2026-12-25,Male,Medical Emergency,Self-Employed,Personal Loan,Rented,16894.083242088185,0.0,506,18.902596465830836,192780.2522240877,4,360,60,980.681924897192
2026-12-18,Female,Vehicle Purchase,Self-Employed,Car Loan,Jointly Owned,15837.61708505141,21.958074858877104,696,8.426620623253257,126867.52659034409,0,360,27,3541.2170434621116
2026-12-26,Male,Vehicle Purchase,Unemployed,Personal Loan,Owned,10764.902386954833,22.729953518864328,613,14.707957399569208,100000.0,1,60,29,8567.586080002926
2026-12-15,Male,Medical Emergency,Self-Employed,Business Loan,Rented,41769.258327143114,10.973855854456065,744,14.4881055177236,178564.4865169759,4,360,45,0.0
2026-12-14,Male,Business Expansion,Unemployed,Personal Loan,Jointly Owned,24852.13174330019,19.02732255830351,643,18.286128621268816,127231.69595919512,4,120,40,3427.7268629325804
2026-12-19,Female,Debt Consolidation,Student,Personal Loan,Jointly Owned,16323.95564200357,19.86706806553778,684,15.389632431367083,140601.7092102525,4,60,44,697.3202097273852
2026-12-21,Male,Business Expansion,Student,Business Loan,Rented,27262.396278961685,8.514955127300627,692,8.97450126395838,135023.9275419516,2,120,27,5358.149679199151
2026-12-03,Female,Home Renovation,Unemployed,Business Loan,Owned,28217.420546585505,14.442482032924191,602,12.630277995833925,188388.24876943542,3,360,27,4799.290996114594
2026-12-11,Male,Debt Consolidation,Retired,Business Loan,Owned,43630.044175773,30.355049525429948,514,14.733087379729016,220120.90173653525,1,48,34,5764.274537023038
2026-12-31,Female,Education,Unemployed,Business Loan,Owned,41979.75527093947,23.735538881843627,753,11.726505087214099,239933.4612602183,3,120,33,6761.861437019619
2026-12-08,Male,Business Expansion,Self-Employed,Car Loan,Rented,19082.4019784178,1.3928548505572316,688,13.100360827402096,219273.64523886848,1,36,54,2892.0237114378406
2026-12-26,Male,Wedding,Self-Employed,Education Loan,Owned,33994.712869823925,19.58025510784975,664,12.598851941922863,140162.4527446684,3,36,35,5080.750523744479
2026-12-26,Female,Education,Unemployed,Home Loan,Owned,23023.334613368905,2.833103673355124,574,12.234778340284967,159444.1788837266,4,60,44,12293.216515305076
2026-12-22,Male,Home Renovation,Student,Education Loan,Owned,25637.09415858333,6.838993047886799,543,12.944634781802867,100000.0,3,120,28,3057.3104357609345
2026-12-28,Male,Home Renovation,Retired,Personal Loan,Jointly Owned,10000.0,48.1000884211665,607,13.323972695211783,184946.5807708745,2,24,45,11271.993784233475
2026-12-12,Female,Medical Emergency,Salaried,Car Loan,Rented,12081.160753011696,37.56878758329921,724,15.53865986025528,125667.69191518334,2,24,53,4562.966553339299
2026-12-11,Male,Education,Unemployed,Business Loan,Rented,12540.354593320051,30.563501566057035,700,11.87638702425969,100000.0,2,120,50,587.6864979578304
2026-12-26,Female,Business Expansion,Student,Business Loan,Jointly Owned,28331.691865475674,1.8418516908951137,483,13.124041799587165,217278.2950365827,1,120,53,9574.91048399368
2026-12-16,Female,Medical Emergency,Retired,Home Loan,Owned,28504.309390005106,16.623830018562927,693,15.33781367458137,186183.99639617518,2,24,30,7646.890718643347
2026-12-06,Female,Education,Business Owner,Car Loan,Rented,39261.07210894117,8.012991769795448,530,14.90058938095816,226742.6385063934,0,24,28,6309.225222110253
2026-12-31,Male,Home Renovation,Self-Employed,Car Loan,Rented,38807.24857506467,31.937989655840443,622,9.355576142253412,117503.91808913858,3,48,21,3573.5424463243835
2026-12-09,Male,Business Expansion,Salaried,Education Loan,Jointly Owned,37166.42127020298,13.42956162826903,607,11.381636627549533,100000.0,0,12,39,7820.598110516835
2026-12-09,Female,Education,Salaried,Personal Loan,Jointly Owned,53829.0814967077,14.494525913844056,860,11.947427021304813,222379.11351403582,1,360,28,9606.71823666695
2026-12-10,Male,Debt Consolidation,Salaried,Education Loan,Rented,17562.04682582037,39.78878108710147,499,12.005209596086495,117189.51219153902,0,60,31,2176.372547116042
2026-12-15,Female,Wedding,Business Owner,Car Loan,Jointly Owned,23960.663476004884,10.084034758136411,551,12.984164612834677,144362.64176160205,2,48,28,2120.2141546616194
2026-12-11,Female,Education,Self-Employed,Personal Loan,Rented,52978.263753494415,0.0,458,10.944803718818697,223047.232175168,2,36,48,0.0
2026-12-16,Male,Debt Consolidation,Salaried,Personal Loan,Rented,28619.321375380856,20.664739786954495,671,7.196350679190745,100000.0,2,120,46,5156.949931075512
2026-12-16,Male,Home Renovation,Self-Employed,Car Loan,Rented,33587.31785674672,25.061568482195362,772,11.166298324476747,128638.59707251689,2,24,44,11472.973962903372
2026-12-27,Female,Home Renovation,Self-Employed,Personal Loan,Owned,35955.24057659731,26.080994743380757,715,15.731387152903364,101389.02878504654,1,48,21,10010.297623918188
2026-12-12,Male,Vehicle Purchase,Business Owner,Home Loan,Owned,11903.870477176017,20.236776751833222,489,13.545442877940015,147165.26034286627,2,48,41,0.0
2026-12-27,Male,Debt Consolidation,Student,Business Loan,Rented,22243.608696066945,33.35811333490385,643,12.342243431341087,142794.37010478094,1,360,59,2349.9721699992347
2026-12-03,Male,Debt Consolidation,Business Owner,Business Loan,Rented,21214.426078922912,25.946489570156686,712,13.8271047605501,100890.16195532805,4,36,35,9977.900131635157
2026-12-29,Male,Home Renovation,Student,Business Loan,Rented,54483.29344599579,22.798609741328548,604,13.676094350319978,139002.93724042212,0,120,29,5928.991631037579
2026-12-05,Female,Vehicle Purchase,Business Owner,Personal Loan,Owned,14338.629302829933,8.177173729758278,534,20.0,177137.3346327042,0,36,21,1417.8896721167857
2026-12-14,Female,Home Renovation,Business Owner,Education Loan,Owned,18077.60896326004,0.0,703,15.381574091072924,184251.35724556248,2,60,31,4653.878530457466
2026-12-06,Female,Medical Emergency,Business Owner,Personal Loan,Jointly Owned,35394.45337546455,10.736084398666453,656,12.965176568269106,162005.48908660377,1,36,29,0.0
2026-12-30,Female,Wedding,Unemployed,Business Loan,Jointly Owned,16413.991712956875,49.35601834519625,741,15.772932067871821,162183.91812397877,4,24,39,8721.066776484797
2026-12-21,Male,Medical Emergency,Student,Education Loan,Jointly Owned,32626.812151064245,11.101850037858389,694,15.60789198422833,100000.0,3,24,37,6054.586626033789
2026-12-20,Female,Home Renovation,Unemployed,Car Loan,Rented,47735.731493825486,20.0062226857146,892,12.81649267654065,210636.49580213844,2,48,38,9682.638588487533
2026-12-23,Male,Home Renovation,Retired,Personal Loan,Jointly Owned,31609.965061088587,4.236012555242404,708,15.74375400958068,165193.24559386398,0,24,26,1347.3738870242428
2026-12-24,Female,Debt Consolidation,Self-Employed,Personal Loan,Owned,34328.85556211803,27.465578967561804,609,16.555515084896097,215576.94259542966,4,36,37,2023.0791179925168
2026-12-08,Male,Business Expansion,Student,Car Loan,Jointly Owned,34005.53715043683,13.331294446549549,515,12.851488603831566,175369.8823295874,1,36,41,3044.740290455935
2026-12-11,Female,Vehicle Purchase,Retired,Car Loan,Jointly Owned,17069.607743457294,25.35520930989447,575,10.511418169867166,197708.3088836096,1,24,44,9508.107592684835
2026-12-10,Female,Business Expansion,Self-Employed,Business Loan,Owned,27960.890809516313,23.164883227298837,625,15.429664352541973,100000.0,3,360,34,4042.480894609305
2026-12-21,Male,Wedding,Self-Employed,Business Loan,Rented,30099.460102237776,10.743606101165252,661,13.021990236914307,296211.3312099292,2,60,45,8640.646250675898
2026-12-05,Female,Wedding,Salaried,Business Loan,Owned,38553.83219454896,23.271197362609904,716,14.081766467756074,162556.17346017968,4,36,40,5651.606510556684
2026-12-03,Female,Home Renovation,Self-Employed,Car Loan,Jointly Owned,10000.0,27.41756534520282,492,15.265064832148319,196023.79008430173,4,12,40,7598.899646305287
2026-12-14,Male,Home Renovation,Business Owner,Car Loan,Owned,56188.997330547136,0.0,751,17.165701872526803,178771.79196695355,0,360,40,3344.343660269152
2026-12-30,Female,Medical Emergency,Student,Car Loan,Rented,47353.709045333904,13.446596641035292,588,12.486386710327219,112281.99736205049,2,24,31,4492.773456288593
2026-12-22,Female,Vehicle Purchase,Business Owner,Home Loan,Rented,39622.05739193859,31.44028259012823,559,12.595905933383943,109143.35520486161,4,36,40,6811.674554393524
2026-12-15,Female,Vehicle Purchase,Student,Education Loan,Owned,31686.854048467147,12.8494821130976,777,14.424456690474354,151573.2568647501,2,12,41,5683.450615780402
2026-12-02,Male,Vehicle Purchase,Salaried,Business Loan,Jointly Owned,10951.731965161973,56.73629009245088,515,10.220158707703607,100362.49930589723,0,48,38,3534.8158129590784
2026-12-07,Male,Education,Unemployed,Home Loan,Rented,32433.602596675395,2.7202204951491993,530,12.452180459933242,238489.5045800418,2,48,56,3613.200046508827
2026-12-24,Female,Debt Consolidation,Unemployed,Personal Loan,Rented,39937.54651113343,23.974821116268714,559,15.385813582039285,169270.3363906014,0,12,32,8562.695829770153
2026-12-24,Female,Education,Unemployed,Home Loan,Rented,14092.836255562019,13.808457605400971,610,13.675671844275394,214802.8587774109,2,36,39,7573.421303385381
2026-12-03,Male,Business Expansion,Student,Education Loan,Jointly Owned,45606.88949007704,0.0,735,16.138682503760915,185084.77305729603,1,36,39,3942.7588047026984
2026-12-24,Female,Vehicle Purchase,Business Owner,Business Loan,Rented,10000.0,23.98347493791983,723,12.210075380164204,100063.627499803,2,60,30,10620.160981839657
2026-12-02,Male,Vehicle Purchase,Salaried,Education Loan,Rented,61049.07974166078,20.618227954234,729,16.900962018289754,172917.14670311325,2,120,37,3099.7996540666254
2026-12-25,Female,Medical Emergency,Student,Car Loan,Owned,34852.73731265396,12.123029055081615,626,13.63813931517534,195540.9621873803,4,360,27,0.0
2026-12-09,Female,Medical Emergency,Unemployed,Car Loan,Rented,32272.02961908181,32.41995447243967,620,13.130261143818275,152442.45604190213,1,48,34,4208.288410129245
2026-12-24,Male,Medical Emergency,Business Owner,Home Loan,Owned,40957.50856541439,0.0,650,15.754512640211441,102973.65477120706,0,48,21,4872.950535734095
2026-12-16,Male,Business Expansion,Unemployed,Car Loan,Owned,15045.16742927485,6.06386448478812,664,10.209841148902829,127390.21575975724,0,36,43,8902.798903998093
2026-12-19,Female,Business Expansion,Salaried,Home Loan,Owned,54588.854871671574,7.168101110776446,644,12.301556325954254,167324.04411416216,3,36,36,3228.1708947583998
2026-12-27,Male,Debt Consolidation,Retired,Home Loan,Owned,45180.508964372086,13.340675954414275,693,14.255056758141198,194420.8054696826,3,24,40,6328.934430816303
2026-12-14,Female,Medical Emergency,Business Owner,Car Loan,Jointly Owned,53598.64106030042,30.537496459048523,669,14.705930437691608,100000.0,0,60,49,2928.898825820864
2026-12-02,Male,Vehicle Purchase,Retired,Education Loan,Jointly Owned,33061.53320843136,18.319865738421953,644,7.7960576640388215,116737.2982707633,1,36,26,6585.883794180674
2026-12-21,Male,Medical Emergency,Student,Home Loan,Rented,10000.0,37.20636887792335,584,11.491324857680212,191650.7854238761,0,360,32,4497.200704819194
2026-12-17,Female,Education,Business Owner,Home Loan,Owned,13233.769453538105,0.0,706,13.314350720183501,100000.0,2,12,27,3783.3319999802866
2026-12-13,Male,Education,Salaried,Home Loan,Rented,49576.14523774019,0.0,586,13.253841977536448,144888.10794813436,3,120,57,2025.2110891272569
2026-12-03,Male,Medical Emergency,Student,Home Loan,Rented,31623.610005176604,0.0,639,15.033225061970168,145276.14600989918,3,60,41,8615.675024993827
2026-12-11,Male,Wedding,Self-Employed,Home Loan,Rented,45479.76819014356,29.51389261356335,558,12.635766325479276,193856.4113885329,2,24,25,5874.97364709272
